apt_code,apt_name,si,gu,dong,연면적,관리비부과면적,total_home_num,일반인원,경비인원,청소인원,const_firm,const_complete,건축면적,아파트평형,층수,parking_num,아파트시설,전기안전관리방법,화재수신반유무,홈네트워크-주차관제시스템,예산지출액,경비실CCTV카메라수,경비실CCTV모니터수,택비방식,경비예산 지출액,경비근무형태,음식물처리방식,청소 연간예산 지출액,청소세대당청소인원,소독면적,소독 년 예산 지출액,엘리베이터 수,엘리베이터 계약방식,엘리베이터 설치년도 운행,엘리베이터 종류,엘리베이터 운행층,엘리베이터 관리형태,엘리베이터 년 예산지출,엘리베이터 수리비,엘리베이터 월수리건수,수선유지충당금,수선유지대체금,전체동수,급수시설,주소(나머지),아파트고유번호,우편번호,좌표X,좌표Y,주소(도로명),주소(도로 상세주소),법정동주소,단지분류,도로명주소,전용면적별 세대현황1,전용면적별 세대현황2,85_135이하,135초과,주거전용면적
A13080801,답십리대림,서울,동대문구,답십리동,28972,24042,228,4,6,2,대림산업(주),2003-01-01 00:00:00.0,1858,141|108|107|81,19|,264,,용역,,무,35000000,26대,경비실,,78480000,격일제,용역,21600000,,28973,3312000,7대,용역,6년,승객용비상용,19층,,6720000,998910,5건,22200000,0,3,고가수조지하저수조,,2048003386,2609,127.0634237,37.5706382,답십리로60길,38,서울특별시 동대문구 답십리동 808 답십리대림,아파트,서울특별시 동대문구 답십리로60길 38,69,121,38,,18725.91
A15788901,화곡미성,서울,강서구,화곡8동,28382,27905,228,4,6,2,(주)라이프,1987-05-01 00:00:00.0,2585.94,98.250|142.003|143.283|143.917|150.784,13|,149,관리사무소 경로당어린이놀이터주차시설비상저수시설녹지시설단지내도로공중변소 등,전기안전대행업체위탁,관리,무,98971666,1,엘리베이터 내부(5개소)현관입구(5개소)3동현관입구(2개소) 어린이놀이터3동 후문입구 ,무,101754724,격일제,3개소/매일(일요일 제외),26370000,114세대,28382,2488640,13층용 2대 11층용1 대10층용1 대9층용1 대,전체,(1987)년도 설치 (22년)운행 ,로프식,2층제외,도어모터(2007년)버튼(2007년)PCB ASY 랜딩도어힌지 등,4377720,522170,,13935960,0,3,고가수조,,109-80-01439,,126.8447262,37.5360506,초록마을로,176,서울특별시 강서구 화곡동 409-248 화곡미성,아파트,서울특별시 강서구 초록마을로 176,0,142,86,,21873.88
A13006001,제기경동미주,서울,동대문구,제기동,24002,23722,228,,4,,라이프주택,1977-06-01 00:00:00.0,0,,12|,168,,,,,0,,,,0,격일제,,0,,0,0,,,,,,,0,0,,0,0,3,,892-68,,130060,127.0355,37.5792417,정릉천동로,80,서울특별시 동대문구 제기동 892-68 제기경동미주,아파트,서울특별시 동대문구 정릉천동로 80,0,156,72,,17465.88
A14206001,번동삼성,서울,강북구,번동,25037,25037,228,8,4,2,삼성물산(주),1994-12-01 00:00:00.0,0,93.27|126.35,19|,202,노인정놀이터경비실주차장승강기전기실관리사무소외,안전대행,24시간근무,없음,162662000,2개(카메라16대),현관지하12주차장등,없음,60960000,격일제,주3회,20400000,114세대,25037,2400000,6대,위탁관리,94년12월설치,현대 BAXVF,19층,로프교체오일교체등,6300000,879120,2-3회,6808000,0,1,고가수조,,210-82-61648,14206,127.0318985,37.6414469,도봉로98길,33,서울특별시 강북구 번동 470-1 번동삼성,아파트,서울특별시 강북구 도봉로98길 33,114,114,0,,16499.22
A15101901,신림금호타운1차,서울,관악구,신림동,28359,23381,227,4,,,금호건설주식회사,1997-05-01 00:00:00.0,2261.39,,21|,186,관리사무실보육실어린이놀이터입주자집회소주차장,,,,0,,,,0,,,0,,0,0,,,,,,,0,0,,0,0,2,,금호타운1차아파트,119-82-61103,8824,126.9376896,37.4651363,대학18길,9,서울특별시 관악구 신림동 1705 신림금호타운1차,아파트,서울특별시 관악구 대학18길 9,115,112,0,,16149
A13817101,송파호수임광,서울,송파구,송파1동,28268,24565,227,2,4,2,남광토건,1995-10-01 00:00:00.0,2349.11,,12|,227,어린이놀이터상가노인정관리실공중변소,직접,여,,0,32대,,,0,24시간 2교대,,0,,24565,0,7,,14년,로프식,전층,,6098400,0,,0,0,2,지상물탱크지하저수조,,215-82-61338,138849,127.1074518,37.5105889,송파대로48길,34,서울특별시 송파구 송파동 33 송파호수임광,아파트,서울특별시 송파구 송파대로48길 34,119,108,0,,15950.29
A12180404,공덕삼성임대,서울,마포구,공덕동,13392,13388,226,5,2,1,삼성건설,,0,,20,77,,용역,관리 양호(SH공사에서 관리),없음,39615210,25개,지하주차장12 승강기3개어린이놀이터음식물수거장106동 비상계단 106동 현관주차차단기,없음,27650980,격일근무,X,9871610,3600,1269,2040000,3,용역,10년(1999년 11월 개소),제조LG오티스(주) /현재대한승강기관리,지하2층 ~ 지상 20층,등기구안정기램프류바닥재내부도색 등,2772000,737950,1건,4980000,0,1,350톤 다단펌프식,371-1,105-80-02552-0,121804,126.950904,37.5480749,마포대로,115-8,서울특별시 마포구 공덕동 371-1 공덕삼성임대,아파트,서울특별시 마포구 마포대로 115-8,226,0,0,,7406.02
A14082601,신동아아파트,서울,용산구,보광동,26776,25402,226,900,6,3,신동아건설(주),1992-09-01 00:00:00.0,1652,112.4,15|,206,,전기선임자 직접관리,기전실 24시간대기,CCTY,0,2대,지상/지하주차장 23대카메라,,0,격일제,,0,900000원,8023,600000,9대,연계약,19년,티센크루프엘리베이터, 2-15층,가바나 외,0,0,,0,0,2,저수조/옥상물탱크,,106-80-02351,140826,127.0020509,37.5258366,보광로,14,서울특별시 용산구 보광동 448 신동아아파트,아파트,서울특별시 용산구 보광로 14,0,226,0,,19192.47
A14019001,후암미주,서울,용산구,후암동,16910,16113,226,10,4,3,라이프주택,1980-07-01 00:00:00.0,2249.74,64.86|64.26|63.31|62.78|64.07|63.44|62.28|62.74,06|07,120,어린이놀이터 중앙공급실 가스저장실,위탁관리,관리,,214607730,1대,정문초소,,45336000,격일근무 2인2교대 ,,17005120,,0,0,5,,,승객용로프식교류,각층(2층제외),,4415440,0,3~4회,8643500,0,5,직수,423-1,106-80-00557,140190,126.9757889,37.55185,후암로,71-1,서울특별시 용산구 후암동 423-1 후암미주,아파트,서울특별시 용산구 후암로 71-1,0,226,0,,14228.28
A13813004,가락상아1차,서울,송파구,오금동,44893,27177,226,5,6,3,동성건설,1984-12-01 00:00:00.0,0,,11|12,260,놀이터주차장,직영,관리,,0,24대,현관입구승강기내주차장놀이터등,,0,격일제,,26508000,약736000,27177,2227200,8,용역,24년,로프식,12층제외,,6441600,794420,,12154730,0,3,고가수조,,215-80-00230,138130,127.1353505,37.4985637,오금로,405,서울특별시 송파구 오금동 166 가락상아1차,아파트,서울특별시 송파구 오금로 405,0,72,154,,21494.98
A13486705,천호중앙하이츠,서울,강동구,천호동,32516,23597,226,2,4,2,중앙건설,,0,,16,282,관리사무소 경로당,전기안전대행계약,복합수신기,없음,142561466,48,관리사무소 정문경비실후문경비실,부재중인 세대 경비실에 보관 후 전달,53728320,격일제 근무,남원산업에서 수거,24709680,,23597,2160000,6,년간 유지보수계약,11,동양엘리베이터 CV-85A,1219,,5749920,831600,,12508690,0,1,고가수조,중앙하이츠,2128001642,5322,127.1302233,37.5472957,구천면로41길,79,서울특별시 강동구 천호동 305 천호중앙하이츠,아파트,서울특별시 강동구 구천면로41길 79,117,82,27,,17067.99
A13482801,명일현대,서울,강동구,명일1동,24362,20442,226,4,4,2,(주)현대산업개발,1988-10-01 00:00:00.0,1543.23,105.69|81.09,15|10,81,관리사무소경로당어린이놀이터,전기안전대행업체위탁,관리,무,103090790,3개,엘리베이터내부라인별현관입구주차장,무,52584000,격일제,2개소,18434320,,20442,2208725,4대:8인승(3대)17인승(1대),년계약,21년,로프식,1.2층제외 전층운행,권상기() 카()쉬브/로프(),3168000,532430,,23726760,0,2,고가수조,,212-80-00997,134828,127.1488477,37.5485038,양재대로134길,87,서울특별시 강동구 명일동 251-1 명일현대,아파트,서울특별시 강동구 양재대로134길 87,140,86,0,,15260.46
A13402204,강변그대가리버뷰,서울,강동구,천호2동,33231,25588,225,,4,2,임광토건(주),,0,,15층,265,휘트니스센터 1개소 노인정,대행,유,무,91000000,63대,각동 현관 지하주차장 지상주차장,,64800000,격일제,강동구청 남원산업(주),19800000,,25587,2160000,9대,,2년,장애/승객화물용/로프식VVVF,,,9504000,1232550,,0,0,5,부스터방식,568569,212-82-63263,134022,127.1233659,37.5483376,올림픽로89길,58,서울특별시 강동구 천호동 568 강변그대가리버뷰,아파트,서울특별시 강동구 올림픽로89길 57,0,225,0,,19118.29
A15791001,화곡유림노르웨이숲,서울,강서구,화곡1동,31335,27772,225,900,4,2,유림건설,,0,,13층,238,관리사무소:52.525.주차장:265대.경비실:1개소.오수정화조:171톤.저수조:420톤.승강기:15인승 5대.,위탁 관리,관리자 없음,주 출입구 자동문 시설,89717210,33대,승강기내 5대 출입문 3대 쓰레기 집하장 2대 주차장 23대,외출 및 유치요구 세대 수불,44998830,24시간 교대 근무,경비원이 담당,17889550,균등 배분 부담,27772,2528000,15인승 5대 ,점검 보수료 계약,6년차 ,동양 엘리베이터,16개 층,로프쉬브 교체 3대. 플랜져 교체 2대.,4264700,679140,,17389370,448130,1,부스터 방식,919-1,109-80-10845,157910,126.8434354,37.5301491,곰달래로,96,서울특별시 강서구 화곡동 919-1 화곡유림노르웨이숲,주상복합,서울특별시 강서구 곰달래로 96,0,225,0,,15836.31
A13185402,묵동한국,서울,중랑구,묵2동,33230,24736,225,8,4,2,한국종건,1999-06-01 00:00:00.0,1512,273446,19|,265,경로당어린이놀이터관리사무소경비실어린이집,위탁,야간당직자:경비원만있음,,98563428,32대,지하주차장승강기내1층현관입구,무(경비실에서 관리함),54541440,격일제,처리업체에서 월수금 처리함,18000000,1동씩 청소부담,24735,2412000,5,위탁,10년,인버터,최고19층,인버터.엔코드.리플 6월에 교체함,3600000,300000,10,0,1000000,2,저수조,378번지,204-82-60886,131854,127.0734985,37.6143473,중랑천로,332,서울특별시 중랑구 묵동 378 묵동한국,아파트,서울특별시 중랑구 중랑천로 332,109,69,47,,17763.96
A15601002,보라매아카데미타워아파트,서울,동작구,신대방동,40411,35336,225,,,,라성건설,1998-08-01 00:00:00.0,2995.57,,9|41,253,,,,,0,,,,0,,,0,,0,0,,,,,,,0,0,,0,0,1,,395-69,,156010,126.9241097,37.4913255,보라매로5가길,16,서울특별시 동작구 신대방동 395-69 보라매아카데미타워아파트,주상복합,서울특별시 동작구 보라매로5가길 16,0,63,153,,25812.54
